i j t
161 78 463
132 284 463
145 21 463
145 21 463
120 161 463
145 21 463
145 21 463
145 50 463
145 21 463
132 231 463
132 266 463
132 134 463
132 85 463
132 284 463
132 133 463
120 132 463
161 50 463
50 79 463
50 161 463
120 134 463
258 90 463
2 284 463
2 132 463
180 18 463
191 208 463
187 293 463
127 307 463
90 48 463
90 220 463
90 306 463
230 274 463
230 82 463
41 230 463
41 93 463
41 274 463
41 75 463
41 33 463
41 300 463
274 33 463
33 274 463
280 53 463
161 38 463
208 307 463
132 3 464
145 267 464
184 240 464
50 3 464
161 284 464
161 50 464
161 120 464
50 161 464
161 184 464
78 161 464
161 267 464
3 50 464
161 267 464
161 295 464
80 291 464
78 161 464
132 284 464
267 161 464
161 267 464
295 161 464
295 161 464
161 295 464
3 50 464
27 284 464
295 161 464
295 161 464
161 295 464
295 161 464
78 161 464
3 132 464
3 132 464
3 132 464
50 3 464
3 50 464
161 145 464
295 161 464
295 161 464
28 30 464
291 194 464
262 74 464
262 74 464
262 74 464
258 88 464
258 82 464
75 59 464
90 258 464
90 258 464
258 90 464
90 143 464
33 274 464
194 291 464
194 291 464
80 40 464
80 40 464
40 80 464
291 80 464
40 291 464
80 291 464
80 40 464
40 291 464
40 194 464
40 291 464
80 40 464
40 80 464
80 291 464
80 255 464
232 33 464
194 291 464
82 274 464
274 82 464
194 291 464
194 40 464
279 252 464
101 117 464
254 200 464
202 116 464
7 279 464
7 279 464
202 272 464
278 202 464
279 7 464
254 200 464
7 279 464
7 144 464
252 279 464
252 234 464
80 51 464
230 300 464
230 33 464
230 274 464
230 93 464
274 183 464
230 274 464
33 300 464
33 274 464
33 232 464
33 230 464
274 82 464
80 194 464
28 64 464
204 159 464
204 159 464
204 159 464
204 159 464
159 318 464
103 63 464
103 87 464
159 204 464
159 249 464
159 204 464
204 159 464
204 63 464
204 159 464
63 204 464
204 159 464
159 204 464
204 159 464
159 249 464
204 318 464
28 121 464
28 176 464
28 18 464
28 9 464
28 208 464
28 4 464
204 159 464
28 81 464
87 244 464
159 204 464
28 127 464
28 141 464
28 195 464
26 280 464
208 307 464
180 18 464
293 187 464
81 28 464
180 18 464
280 28 464
251 28 464
204 159 464
26 28 464
176 28 464
28 256 464
28 223 464
28 180 464
28 26 464
28 307 464
28 30 464
28 64 464
249 159 464
159 249 464
159 204 464
26 280 464
28 280 464
28 1 464
28 191 464
28 285 464
28 180 464
28 69 464
28 223 464
28 256 464
28 251 464
208 191 464
28 12 464
28 285 464
225 28 464
223 225 464
280 26 464
26 280 464
28 127 464
26 280 464
280 26 464
208 26 464
28 26 464
280 26 464
28 307 464
28 298 464
28 187 464
28 280 464
28 81 464
28 4 464
28 152 464
28 225 464
28 208 464
28 174 464
28 18 464
28 53 464
233 273 464
28 176 464
28 293 464
28 121 464
28 9 464
28 1 464
274 230 465
21 145 465
161 267 465
50 3 465
161 79 465
274 230 465
274 230 465
274 230 465
204 249 465
274 230 465
274 230 465
274 230 465
186 143 465
266 231 465
274 230 465
274 230 465
161 79 465
16 238 465
161 145 465
231 266 465
274 230 465
266 231 465
161 267 465
161 267 465
79 78 465
78 79 465
240 184 465
161 295 465
16 2 465
16 284 465
16 132 465
50 38 465
3 50 465
161 184 465
161 267 465
186 143 465
279 135 465
186 98 465
307 127 465
141 298 465
18 307 465
307 191 465
298 141 465
280 26 465
298 28 465
187 81 465
223 225 465
225 223 465
223 225 465
28 81 465
225 223 465
307 208 465
208 307 465
225 28 465
28 225 465
132 2 465
161 184 465
82 274 465
90 99 465
11 175 465
90 306 465
186 98 465
90 230 465
230 90 465
186 143 465
232 183 465
59 75 465
204 248 465
204 159 465
60 204 465
159 204 465
161 267 465
161 145 465
90 82 465
145 21 465
223 225 465
204 159 465
204 63 465
216 233 465
87 204 465
244 204 465
103 204 465
103 60 465
244 87 465
318 159 465
7 279 465
7 52 465
250 47 465
162 58 465
279 242 465
279 135 465
279 7 465
279 7 465
279 7 465
204 249 465
279 7 465
204 160 465
204 222 465
204 103 465
204 249 465
103 204 465
204 248 465
204 159 465
204 249 465
87 248 465
87 244 465
87 63 465
204 103 465
204 249 465
204 87 465
204 248 465
161 38 465
204 244 465
204 318 465
204 60 465
204 317 465
204 249 465
58 162 465
202 304 465
116 173 465
116 253 465
108 299 465
86 221 465
279 242 465
225 223 465
279 253 465
57 189 465
83 301 465
52 254 465
189 57 465
86 24 465
242 279 465
80 51 465
40 291 465
40 80 465
80 40 465
116 253 465
57 117 465
116 202 465
202 209 465
202 57 465
202 130 465
7 279 465
117 263 465
7 162 465
7 263 465
263 117 465
263 7 465
116 173 465
242 279 465
80 40 465
51 291 465
51 80 465
51 291 465
51 80 465
80 51 465
7 279 465
7 279 465
204 159 465
267 50 466
307 208 466
78 79 466
204 249 466
50 38 466
50 6 466
254 52 466
200 58 466
204 159 466
144 7 466
161 267 467
50 267 467
161 79 467
79 50 467
50 79 467
159 317 467
161 231 467
93 230 467
300 93 467
93 300 467
93 230 467
93 230 467
159 204 467
161 267 467
161 184 467
161 267 467
161 79 467
93 230 467
161 145 467
161 79 468
161 267 468
161 145 468
161 184 468
161 132 468
21 145 468
3 6 468
132 161 468
161 132 468
132 267 468
3 112 468
161 240 468
161 184 468
112 6 468
161 145 468
161 267 468
161 79 468
21 145 468
6 112 468
38 161 468
78 161 468
78 161 468
21 145 468
21 145 468
21 145 468
6 314 468
112 6 468
90 98 468
90 300 468
90 169 468
199 90 468
306 230 468
306 97 468
306 59 468
143 90 468
90 143 468
59 41 468
90 143 468
59 41 468
59 41 468
59 41 468
59 41 468
41 230 468
41 93 468
90 269 468
41 274 468
90 15 468
90 300 468
90 186 468
90 75 468
90 183 468
90 98 468
90 33 468
90 39 468
90 82 468
90 262 468
90 281 468
90 23 468
90 199 468
90 264 468
90 143 468
90 61 468
90 306 468
90 220 468
41 75 468
41 33 468
41 300 468
90 269 468
90 15 468
90 220 468
90 300 468
90 306 468
90 61 468
90 143 468
90 264 468
90 199 468
90 23 468
90 281 468
90 262 468
90 82 468
90 39 468
90 33 468
90 169 468
93 75 468
0 259 468
143 230 468
258 232 468
258 82 468
183 90 468
90 258 468
90 230 468
90 93 468
90 150 468
90 48 468
90 274 468
90 99 468
90 48 468
90 186 468
132 145 468
90 75 468
59 41 468
281 230 468
90 97 468
90 99 468
90 97 468
90 274 468
90 48 468
90 99 468
90 97 468
90 274 468
90 150 468
90 93 468
90 230 468
90 258 468
82 274 468
143 186 468
230 306 468
230 82 468
230 39 468
90 59 468
258 59 468
90 186 468
90 75 468
90 183 468
90 98 468
90 220 468
90 15 468
90 269 468
90 169 468
281 90 468
90 281 468
90 61 468
230 75 468
90 143 468
90 199 468
90 23 468
90 281 468
90 262 468
90 82 468
90 39 468
90 33 468
90 264 468
90 306 468
230 90 468
90 269 468
90 97 468
90 274 468
90 150 468
90 93 468
90 230 468
90 258 468
90 199 468
230 75 468
33 274 468
230 82 468
90 183 468
90 258 468
90 230 468
90 93 468
90 150 468
90 99 468
90 48 468
90 186 468
90 75 468
90 15 468
90 220 468
90 300 468
90 306 468
90 61 468
90 143 468
90 264 468
90 169 468
90 199 468
90 281 468
90 262 468
90 82 468
90 39 468
90 33 468
90 98 468
90 183 468
90 23 468
132 161 468
252 215 468
132 85 468
278 13 468
13 278 468
279 228 468
278 13 468
234 252 468
279 139 468
279 242 468
173 253 468
173 116 468
173 242 468
135 57 468
254 200 468
116 253 468
116 173 468
204 159 468
132 231 468
204 103 468
204 248 468
204 63 468
204 318 468
204 60 468
7 144 468
204 222 468
7 144 468
47 86 468
200 254 468
242 173 468
135 57 468
135 242 468
178 304 468
200 254 468
200 45 468
200 301 468
200 52 468
200 83 468
200 270 468
200 58 468
200 193 468
200 254 468
173 242 468
252 279 468
173 253 468
173 116 468
279 252 468
252 279 468
200 254 468
7 279 468
318 73 468
318 73 468
318 73 468
40 80 468
40 291 468
40 194 468
40 291 468
40 80 468
40 51 468
194 80 468
194 291 468
80 194 468
80 51 468
40 51 468
80 40 468
80 40 468
80 40 468
80 194 468
80 51 468
80 40 468
194 40 468
194 80 468
51 40 468
40 51 468
40 194 468
51 40 468
40 51 468
80 40 468
204 159 468
204 159 468
204 159 468
204 317 468
248 249 468
204 159 468
204 159 468
159 204 468
159 63 468
53 298 468
7 279 468
298 53 468
28 4 468
53 298 468
298 28 468
180 18 468
180 18 468
18 180 468
180 18 468
180 18 468
28 208 468
180 18 468
4 28 468
7 279 468
160 103 468
50 16 468
132 238 468
132 184 468
161 79 468
161 267 468
161 145 468
161 184 468
21 145 468
21 145 468
161 134 468
161 38 468
6 50 468
132 184 468
134 161 468
38 161 468
132 133 468
38 161 468
50 161 468
50 184 468
50 38 468
50 78 468
50 295 468
50 161 468
50 145 468
50 267 468
50 79 468
50 283 468
161 50 468
50 161 468
38 161 468
38 161 468
161 38 468
132 240 468
184 132 468
132 16 468
132 134 468
132 266 468
132 284 468
132 295 468
132 184 468
204 63 469
204 160 469
79 267 469
204 317 469
204 222 469
204 60 469
204 318 469
204 244 469
204 159 469
204 87 469
204 159 469
204 249 469
79 161 469
161 267 469
161 240 469
204 103 469
204 159 469
28 152 469
28 121 469
204 248 469
161 78 469
50 161 469
161 79 469
204 103 469
204 159 469
28 256 469
204 249 469
204 248 469
204 249 469
249 204 469
159 204 469
244 87 469
244 107 469
244 87 469
244 107 469
244 87 469
87 222 469
222 87 469
87 222 469
161 50 469
50 79 469
50 78 469
161 50 469
298 28 469
204 159 469
180 18 469
82 230 469
230 220 469
230 274 469
274 230 469
82 150 469
82 258 469
220 230 469
220 230 469
230 220 469
230 82 469
199 186 469
258 274 469
258 82 469
90 306 469
262 74 469
262 230 469
0 259 469
93 274 469
82 274 469
82 274 469
220 230 469
152 28 469
230 82 469
90 274 469
180 18 469
180 18 469
223 225 469
30 81 469
225 223 469
223 225 469
225 223 469
204 249 469
223 225 469
230 281 469
180 18 469
194 40 469
291 40 469
291 40 469
40 80 469
80 194 469
80 51 469
80 255 469
99 90 469
150 82 469
69 28 469
204 159 469
248 249 469
204 249 469
7 162 469
228 47 469
108 241 469
279 7 469
242 173 469
116 202 469
279 309 469
228 47 469
204 159 469
144 7 469
144 279 469
173 253 469
173 116 469
295 161 469
132 284 469
50 3 469
50 38 469
57 35 469
78 161 469
35 25 469
35 130 469
7 279 469
13 116 469
7 279 469
242 135 469
279 7 469
135 242 469
279 304 469
279 7 469
24 234 469
242 173 469
173 242 469
57 130 469
242 173 469
242 173 469
173 242 469
7 279 469
35 135 469
35 49 469
132 231 469
173 253 469
132 134 469
161 267 469
161 240 469
79 78 469
50 38 469
78 161 469
78 161 469
38 50 469
50 38 469
38 50 469
38 50 469
161 267 469
50 38 469
161 267 469
145 21 469
132 266 469
249 248 469
249 204 469
204 249 469
204 159 469
204 249 469
204 60 469
204 159 469
38 50 469
161 38 469
145 21 469
240 161 469
132 133 469
132 284 469
132 85 469
132 184 469
38 50 469
161 240 469
184 3 469
3 184 469
3 50 469
3 184 469
184 3 469
90 169 470
300 93 470
300 183 470
41 230 470
41 93 470
41 274 470
41 75 470
90 269 470
41 300 470
90 15 470
258 82 470
75 230 470
230 306 470
220 74 470
230 274 470
90 258 470
82 75 470
82 274 470
33 82 470
82 258 470
93 300 470
41 33 470
90 220 470
90 199 470
90 306 470
90 93 470
90 230 470
90 39 470
90 33 470
90 98 470
90 183 470
90 75 470
90 186 470
90 48 470
90 99 470
90 97 470
90 274 470
90 150 470
82 33 470
90 82 470
90 262 470
90 281 470
90 23 470
90 264 470
90 143 470
90 61 470
90 300 470
82 230 470
38 161 470
306 90 470
79 145 470
161 79 470
161 267 470
161 145 470
161 184 470
132 184 470
161 267 470
161 267 470
161 240 470
184 132 470
184 134 470
184 133 470
283 38 470
3 38 470
38 161 470
161 38 470
38 3 470
38 161 470
38 50 470
38 161 470
161 38 470
132 284 470
41 258 470
79 78 470
78 79 470
306 59 470
199 186 470
90 281 470
90 281 470
90 48 470
199 186 470
230 33 470
3 16 470
161 267 470
50 6 470
112 206 470
2 284 470
2 132 470
295 161 470
3 50 470
145 3 470
145 267 470
132 133 470
132 284 470
79 78 470
16 3 470
145 79 470
33 274 470
2 132 470
173 253 470
83 144 470
83 193 470
173 253 470
173 116 470
40 291 470
173 116 470
94 122 470
94 122 470
200 254 470
200 52 470
200 254 470
252 215 470
252 215 470
204 249 470
204 248 470
204 159 470
204 103 470
204 103 470
159 204 470
204 249 470
204 159 470
159 318 470
159 318 470
83 58 470
83 270 470
83 52 470
83 301 470
104 7 470
116 13 470
116 253 470
116 202 470
116 228 470
116 47 470
116 173 470
25 130 470
83 301 470
135 189 470
47 228 470
204 159 470
279 118 470
279 242 470
315 241 470
278 253 470
242 173 470
242 279 470
242 122 470
241 315 470
241 162 470
83 254 470
83 200 470
83 45 470
279 47 470
104 279 470
159 204 470
204 159 470
225 223 470
151 152 470
225 223 470
127 223 470
223 127 470
180 18 470
223 225 470
180 127 470
81 28 470
5 165 470
132 2 470
80 291 470
80 291 470
291 40 470
291 80 470
194 80 470
194 291 470
194 80 470
291 194 470
291 80 470
80 40 470
80 291 470
80 40 470
223 225 470
187 81 470
223 225 470
293 127 470
318 159 470
107 159 470
159 107 470
159 107 470
107 318 470
204 159 470
159 204 470
318 159 470
318 159 470
204 159 470
204 159 470
204 159 470
107 159 470
159 318 470
204 159 470
244 87 470
244 107 470
244 248 470
244 63 470
159 107 470
159 318 470
159 204 470
251 53 470
180 18 470
159 107 470
241 315 470
40 80 470
150 281 471
90 33 471
90 98 471
90 183 471
90 75 471
90 186 471
90 48 471
90 99 471
90 97 471
90 274 471
90 150 471
90 39 471
90 93 471
90 258 471
225 223 471
223 225 471
180 18 471
12 28 471
12 18 471
81 28 471
251 53 471
53 251 471
90 143 471
90 230 471
90 82 471
90 262 471
90 281 471
59 41 471
230 220 471
93 306 471
93 143 471
93 59 471
93 82 471
93 97 471
93 230 471
90 230 471
90 93 471
230 90 471
90 269 471
90 169 471
90 269 471
90 15 471
90 220 471
90 300 471
90 306 471
90 61 471
90 143 471
90 264 471
90 199 471
90 23 471
90 264 471
90 199 471
90 23 471
90 281 471
204 159 471
204 249 471
204 159 471
204 159 471
80 40 471
80 40 471
194 40 471
194 80 471
80 40 471
80 40 471
90 274 471
90 150 471
90 93 471
90 230 471
90 258 471
306 90 471
306 230 471
90 220 471
306 90 471
306 230 471
33 274 471
220 90 471
220 230 471
204 249 471
59 93 471
159 107 471
204 103 471
90 262 471
90 82 471
90 39 471
90 33 471
90 98 471
90 183 471
90 75 471
90 186 471
90 48 471
90 99 471
90 97 471
107 159 471
204 63 471
204 160 471
204 317 471
204 222 471
204 60 471
204 318 471
204 244 471
204 159 471
204 248 471
204 87 471
204 249 471
159 204 471
90 99 471
90 258 471
90 93 471
230 75 471
274 88 471
274 258 471
90 15 471
90 169 471
90 269 471
90 15 471
90 220 471
90 300 471
90 306 471
41 230 471
90 61 471
90 264 471
90 199 471
90 23 471
90 281 471
90 262 471
90 82 471
90 39 471
90 33 471
90 98 471
90 183 471
90 143 471
41 93 471
41 274 471
41 75 471
230 90 471
262 300 471
90 220 471
90 300 471
90 306 471
90 61 471
90 143 471
90 264 471
90 199 471
90 23 471
90 281 471
90 262 471
90 82 471
90 39 471
90 33 471
90 98 471
99 90 471
90 99 471
258 88 471
258 274 471
220 93 471
41 300 471
41 33 471
90 75 471
90 186 471
90 48 471
90 99 471
93 48 471
93 99 471
93 97 471
93 274 471
93 150 471
93 230 471
93 258 471
262 90 471
90 169 471
90 269 471
90 15 471
90 220 471
90 300 471
90 306 471
90 61 471
90 183 471
90 75 471
90 186 471
90 48 471
90 99 471
90 97 471
90 274 471
90 150 471
93 186 471
90 230 471
93 75 471
93 98 471
90 97 471
90 274 471
90 150 471
90 93 471
90 230 471
90 258 471
93 169 471
93 269 471
93 15 471
93 220 471
93 300 471
93 90 471
93 306 471
93 61 471
93 143 471
93 264 471
93 199 471
93 23 471
93 281 471
93 262 471
93 82 471
93 39 471
93 33 471
93 183 471
186 93 471
2 132 471
204 160 471
130 25 471
135 242 471
116 253 471
252 279 471
252 234 471
7 104 471
252 234 471
242 135 471
7 114 471
252 221 471
242 250 471
279 118 471
279 10 471
279 228 471
279 164 471
279 299 471
279 252 471
279 209 471
279 101 471
279 139 471
25 130 471
299 279 471
209 279 471
94 278 471
25 130 471
278 94 471
249 204 471
161 267 471
161 145 471
161 295 471
38 283 471
134 133 471
38 283 471
161 120 471
161 120 471
283 38 471
283 38 471
78 50 471
3 16 471
50 78 471
78 79 471
79 78 471
38 283 471
38 283 471
50 161 471
161 50 471
204 248 471
204 63 471
204 249 471
204 103 471
94 278 471
25 35 471
25 130 471
25 130 471
6 257 471
6 134 471
6 266 471
6 295 471
6 85 471
6 218 471
6 161 471
6 145 471
6 267 471
6 79 471
6 120 471
6 310 471
6 132 471
134 16 471
78 79 471
21 145 471
78 161 471
38 284 471
38 50 471
50 38 471
38 50 471
50 161 471
78 79 471
6 2 471
6 16 471
6 311 471
6 38 471
250 278 471
279 252 471
279 252 471
52 7 471
221 252 471
315 241 471
161 79 471
295 161 471
16 134 471
184 3 471
6 238 471
283 38 471
6 71 471
6 133 471
6 78 471
6 27 471
6 3 471
6 50 471
6 284 471
6 231 471
6 314 471
6 283 471
6 240 471
6 184 471
6 112 471
132 133 471
204 87 471
134 133 471
161 134 471
78 134 471
134 132 471
134 310 471
134 120 471
134 79 471
134 267 471
134 145 471
134 161 471
134 218 471
134 85 471
134 295 471
134 266 471
134 257 471
132 2 471
134 2 471
134 16 471
134 311 471
134 38 471
134 184 471
134 6 471
161 38 471
134 133 471
134 284 471
79 134 471
204 317 471
204 222 471
204 60 471
204 318 471
204 244 471
204 159 471
161 267 471
161 145 471
161 184 471
295 161 471
134 240 471
295 161 471
90 169 471
2 284 471
2 133 471
78 134 471
134 79 471
134 161 471
134 78 471
134 38 471
134 78 471
79 3 471
3 184 471
134 283 471
90 269 471
134 50 471
132 184 471
132 120 471
38 3 471
38 283 471
161 38 471
21 145 471
38 284 471
134 238 471
134 71 471
134 112 471
134 133 471
134 78 471
134 314 471
134 231 471
134 284 471
3 38 471
134 27 471
134 3 471
2 85 471
134 284 471
132 284 471
132 2 471
161 267 471
116 253 472
116 202 472
116 173 472
200 58 472
279 242 472
279 25 472
279 263 472
279 7 472
279 7 472
252 215 472
83 278 472
279 118 472
200 193 472
83 278 472
7 279 472
47 228 472
118 279 472
7 263 472
252 221 472
57 234 472
278 83 472
200 45 472
200 301 472
200 52 472
200 83 472
200 270 472
200 58 472
200 254 472
279 122 472
26 28 472
63 248 472
200 301 472
200 52 472
200 83 472
200 270 472
200 58 472
200 193 472
308 234 472
7 158 472
250 158 472
118 279 472
250 47 472
223 127 472
127 223 472
12 4 472
223 127 472
127 223 472
223 127 472
180 18 472
26 28 472
4 28 472
127 223 472
200 45 472
4 28 472
200 254 472
12 4 472
318 222 472
107 244 472
204 249 472
120 161 472
81 26 472
26 81 472
225 53 472
53 225 472
187 28 472
9 28 472
9 18 472
127 293 472
191 208 472
223 225 472
191 208 472
4 18 472
81 26 472
30 28 472
12 4 472
12 4 472
200 58 472
279 118 472
221 304 472
21 145 472
90 230 472
38 283 472
283 38 472
295 161 472
2 133 472
283 38 472
161 120 472
161 267 472
267 161 472
120 161 472
50 6 472
3 238 472
50 112 472
50 133 472
161 120 472
132 284 472
283 38 472
161 283 472
79 283 472
38 283 472
80 40 472
80 40 472
40 80 472
291 40 472
194 80 472
40 51 472
80 51 472
51 80 472
51 40 472
51 291 472
51 80 472
291 40 472
291 80 472
80 40 472
283 38 472
79 78 472
80 40 472
16 132 472
16 2 472
161 145 472
161 267 472
295 161 472
283 79 472
79 283 472
283 79 472
21 145 472
21 145 472
2 134 472
120 161 472
268 314 472
161 295 472
112 284 472
283 161 472
79 161 472
161 38 472
16 284 472
161 38 472
78 161 472
16 238 472
161 267 472
161 295 472
145 21 472
2 133 472
161 240 472
161 267 472
161 267 472
50 6 472
38 161 472
283 161 472
161 284 472
79 78 472
161 284 472
78 161 472
161 78 472
40 80 472
80 40 472
258 93 472
274 93 472
93 143 472
264 98 472
41 300 472
41 33 472
41 75 472
41 274 472
41 93 472
41 230 472
75 264 472
230 82 472
75 230 472
150 281 472
274 93 472
82 183 472
93 300 472
199 90 472
230 75 472
232 33 472
93 300 472
90 199 472
90 230 472
306 230 472
306 90 472
93 230 472
93 97 472
93 82 472
93 59 472
93 300 472
274 93 472
274 93 472
199 281 472
230 232 472
93 306 472
281 90 472
300 262 473
18 26 473
7 144 473
161 184 473
161 145 473
300 74 473
161 79 473
161 267 473
161 145 473
161 267 473
161 79 473
78 79 473
300 42 473
161 184 473
38 112 474
225 223 474
161 267 474
38 283 474
38 161 474
78 79 474
79 145 474
38 137 474
225 223 474
230 269 475
258 82 475
230 220 475
230 186 475
230 306 475
306 230 475
41 300 475
41 33 475
41 75 475
41 274 475
41 93 475
28 81 475
